GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN DS3,PEUGEOT CITROEN,CITROEN,CITROEN/DS3 AUTO,TV,9,2012,55572,57785
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN DS3,PEUGEOT CITROEN,CITROEN,CITROEN/DS3 WRC AUTO,MAGAZINES,4,2012,103422,108923
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN DS3,PEUGEOT CITROEN,CITROEN,CITROEN/DS3 WRC AUTO,NEWSPAPERS,4,2012,139267,138767
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN DS3,PEUGEOT CITROEN,CITROEN,CITROEN/DS3 WRC AUTO,NEWSPAPERS,5,2012,139411,139258
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN DS4,PEUGEOT CITROEN,CITROEN,CITROEN/DS4 AUTO,INTERNET,5,2012,208436,216737
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN DS4,PEUGEOT CITROEN,CITROEN,CITROEN/DS4 AUTO,INTERNET,6,2012,59087,61549
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN DS4,PEUGEOT CITROEN,CITROEN,CITROEN/DS4 AUTO,MAGAZINES,5,2012,927,994
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN DS4,PEUGEOT CITROEN,CITROEN,CITROEN/DS4 AUTO,MAGAZINES,6,2012,45,47
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN DS4,PEUGEOT CITROEN,CITROEN,CITROEN/DS4 AUTO,MAGAZINES,7,2012,176,183
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN DS4,PEUGEOT CITROEN,CITROEN,CITROEN/DS4 AUTO,MAGAZINES,8,2012,64694,66592
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN DS4,PEUGEOT CITROEN,CITROEN,CITROEN/DS4 AUTO,MAGAZINES,9,2012,211761,217973
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN DS4,PEUGEOT CITROEN,CITROEN,CITROEN/DS4 AUTO,NEWSPAPERS,5,2012,2696,2808
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN DS4,PEUGEOT CITROEN,CITROEN,CITROEN/DS4 AUTO,NEWSPAPERS,6,2012,1960,2103
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN DS4,PEUGEOT CITROEN,CITROEN,CITROEN/DS4 AUTO,TV,3,2012,265222,275785
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN DS4,PEUGEOT CITROEN,CITROEN,CITROEN/DS4 AUTO,TV,4,2012,39432,41002
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN DS4,PEUGEOT CITROEN,CITROEN,CITROEN/DS4 AUTO,TV,5,2012,101780,104766
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CITROEN DS4,PEUGEOT CITROEN,CITROEN,CITROEN/DS4 AUTO,TV,5,2012,143058,147255
